Client_ID,Product_ID,Amount,Timestamp
5850,49,2,2024-02-26 15:15:00.508137
670,34,9,2023-05-12 15:15:00.508139
5234,46,7,2024-01-26 15:15:00.508141
209,106,9,2023-05-25 15:15:00.508143
4061,32,1,2024-03-03 15:15:00.508145
8662,140,9,2023-10-22 15:15:00.508147
5299,177,3,2023-06-30 15:15:00.508149
3530,91,7,2023-07-13 15:15:00.508151
5069,73,9,2024-02-11 15:15:00.508153
7083,172,2,2023-08-25 15:15:00.508155
4687,40,2,2023-12-23 15:15:00.508157
8069,131,9,2023-07-16 15:15:00.508159
3476,183,3,2023-09-18 15:15:00.508161
1508,25,6,2024-03-11 15:15:00.508163
8210,85,10,2023-10-17 15:15:00.508165
5582,38,1,2023-08-13 15:15:00.508167
898,35,1,2023-05-29 15:15:00.508169
7468,122,5,2023-06-06 15:15:00.508171
2067,172,10,2024-04-16 15:15:00.508173
2281,165,7,2023-10-02 15:15:00.508175
114,112,5,2023-07-20 15:15:00.508177
508,31,5,2024-03-15 15:15:00.508179
2659,200,6,2023-05-21 15:15:00.508182
3594,172,9,2024-02-07 15:15:00.508184
5553,185,8,2024-03-18 15:15:00.508186
1867,70,10,2024-01-06 15:15:00.508188
8739,185,9,2023-07-17 15:15:00.508190
127,121,3,2023-05-15 15:15:00.508192
9786,122,8,2023-08-06 15:15:00.508194
5556,27,4,2024-04-14 15:15:00.508196
6570,47,2,2023-07-15 15:15:00.508198
4942,72,3,2023-05-19 15:15:00.508200
8516,153,5,2023-12-25 15:15:00.508202
7373,129,10,2023-10-28 15:15:00.508204
5910,7,8,2024-02-13 15:15:00.508206
2564,155,2,2024-03-03 15:15:00.508208
8726,77,8,2024-03-22 15:15:00.508210
6604,112,8,2023-07-30 15:15:00.508212
8312,145,7,2024-03-03 15:15:00.508214
1410,113,6,2023-11-17 15:15:00.508216
9951,142,1,2023-09-11 15:15:00.508218
4372,36,6,2023-10-27 15:15:00.508220
236,111,5,2024-04-10 15:15:00.508222
8408,153,4,2023-07-04 15:15:00.508224
7764,12,3,2023-06-10 15:15:00.508226
9328,72,5,2023-05-20 15:15:00.508228
6213,126,6,2023-08-26 15:15:00.508230
2318,54,8,2023-12-20 15:15:00.508232
9100,160,4,2023-10-09 15:15:00.508234
6460,68,5,2024-01-31 15:15:00.508236
5705,21,4,2024-03-05 15:15:00.508238
918,100,3,2024-03-24 15:15:00.508240
3384,83,5,2023-06-22 15:15:00.508242
9523,97,1,2023-12-18 15:15:00.508244
7013,23,8,2023-10-02 15:15:00.508246
7711,176,4,2023-10-01 15:15:00.508248
7925,119,8,2023-05-22 15:15:00.508250
6200,194,7,2024-01-17 15:15:00.508252
3486,95,4,2024-01-19 15:15:00.508254
7122,164,5,2023-07-01 15:15:00.508256
8655,131,8,2024-01-29 15:15:00.508258
1343,88,8,2023-06-10 15:15:00.508260
3598,138,4,2024-03-12 15:15:00.508262
6715,91,2,2023-12-16 15:15:00.508264
5355,143,2,2023-11-09 15:15:00.508266
4224,74,10,2024-01-21 15:15:00.508268
4772,69,4,2023-11-28 15:15:00.508270
7190,51,10,2023-06-21 15:15:00.508272
8573,77,3,2023-06-26 15:15:00.508274
1993,180,1,2023-08-17 15:15:00.508276
8461,23,6,2023-06-13 15:15:00.508278
9099,170,8,2023-10-01 15:15:00.508280
218,182,3,2023-12-26 15:15:00.508282
8357,154,2,2023-11-29 15:15:00.508284
3985,182,9,2023-06-10 15:15:00.508286
3591,13,8,2023-12-19 15:15:00.508288
4418,53,3,2024-01-22 15:15:00.508290
8065,133,3,2023-05-03 15:15:00.508292
8019,153,10,2023-09-18 15:15:00.508294
2693,67,5,2023-10-13 15:15:00.508296
9655,106,6,2023-09-26 15:15:00.508312
8576,166,10,2024-03-20 15:15:00.508314
1244,30,5,2024-04-10 15:15:00.508316
8034,99,1,2024-03-07 15:15:00.508318
3507,111,2,2023-08-24 15:15:00.508322
8717,135,6,2023-07-14 15:15:00.508324
945,60,6,2024-04-09 15:15:00.508326
8128,188,8,2023-06-03 15:15:00.508328
6043,70,8,2023-06-30 15:15:00.508330
9569,199,8,2023-10-20 15:15:00.508333
571,88,10,2023-11-20 15:15:00.508335
1994,107,7,2024-02-04 15:15:00.508337
1297,2,10,2023-12-19 15:15:00.508339
8987,41,9,2024-01-20 15:15:00.508341
5459,186,8,2023-06-10 15:15:00.508343
5481,136,4,2023-07-23 15:15:00.508345
4735,55,3,2023-11-23 15:15:00.508347
1914,16,3,2023-05-12 15:15:00.508349
7562,82,3,2023-07-16 15:15:00.508351
230,61,7,2024-02-17 15:15:00.508353
1124,133,7,2024-03-27 15:15:00.508355
7209,195,10,2023-10-20 15:15:00.508357
8728,42,3,2024-03-12 15:15:00.508359
8259,155,4,2024-02-26 15:15:00.508361
6364,89,9,2024-01-01 15:15:00.508363
3190,101,6,2024-01-26 15:15:00.508365
8466,42,8,2023-05-30 15:15:00.508367
7450,62,7,2023-09-23 15:15:00.508369
129,11,7,2023-08-20 15:15:00.508371
1815,111,5,2024-02-29 15:15:00.508373
9081,134,8,2023-11-20 15:15:00.508375
3114,145,6,2023-11-22 15:15:00.508377
73,7,2,2024-04-05 15:15:00.508379
6424,135,9,2023-08-26 15:15:00.508381
1668,139,3,2024-02-08 15:15:00.508383
1659,27,4,2023-08-27 15:15:00.508385
5218,124,4,2023-09-03 15:15:00.508387
1220,183,3,2024-01-10 15:15:00.508389
6661,112,5,2023-05-14 15:15:00.508391
2278,138,7,2023-11-25 15:15:00.508393
8486,71,9,2023-06-12 15:15:00.508395
255,128,9,2023-11-02 15:15:00.508397
9730,127,10,2023-12-23 15:15:00.508399
7570,114,5,2023-05-27 15:15:00.508402
1489,186,2,2023-05-31 15:15:00.508404
8195,67,7,2023-04-21 15:15:00.508406
5837,17,2,2024-03-21 15:15:00.508408
9106,90,9,2023-07-09 15:15:00.508410
2355,137,5,2024-01-23 15:15:00.508412
8852,190,5,2024-01-08 15:15:00.508414
2077,80,6,2023-11-17 15:15:00.508417
4833,141,9,2023-12-13 15:15:00.508419
8482,181,7,2023-07-22 15:15:00.508421
7867,158,8,2024-04-01 15:15:00.508423
1117,29,9,2024-04-07 15:15:00.508425
4105,123,9,2024-02-09 15:15:00.508427
5035,51,2,2023-10-03 15:15:00.508429
3150,13,4,2024-02-16 15:15:00.508431
9726,180,8,2023-12-12 15:15:00.508433
5770,179,4,2024-01-12 15:15:00.508435
8488,9,1,2024-01-18 15:15:00.508438
5888,34,10,2023-11-15 15:15:00.508440
7252,197,10,2023-12-24 15:15:00.508442
2847,72,2,2023-09-08 15:15:00.508444
8685,109,1,2023-10-26 15:15:00.508446
3848,151,10,2023-04-28 15:15:00.508448
9775,73,8,2023-10-15 15:15:00.508450
1773,102,9,2023-09-07 15:15:00.508452
2683,147,1,2023-12-10 15:15:00.508454
4756,186,10,2024-01-01 15:15:00.508456
565,167,3,2024-03-28 15:15:00.508458
9998,126,5,2024-03-27 15:15:00.508460
3757,5,8,2023-08-30 15:15:00.508462
8411,76,3,2024-01-16 15:15:00.508464
1715,120,9,2023-11-13 15:15:00.508466
7748,11,10,2023-08-15 15:15:00.508468
5735,163,2,2023-08-01 15:15:00.508470
8595,4,2,2023-04-29 15:15:00.508472
7132,33,4,2024-02-04 15:15:00.508474
4515,108,10,2023-12-24 15:15:00.508476
50,147,8,2024-02-22 15:15:00.508478
2919,180,8,2024-01-29 15:15:00.508480
2773,105,2,2023-07-08 15:15:00.508482
2376,108,8,2023-12-23 15:15:00.508484
6231,13,2,2024-01-01 15:15:00.508487
3057,99,6,2023-10-26 15:15:00.508489
3639,74,10,2023-06-05 15:15:00.508490
8630,134,10,2023-12-06 15:15:00.508492
8480,30,10,2023-08-20 15:15:00.508494
7121,111,1,2023-10-28 15:15:00.508496
9239,76,8,2024-04-15 15:15:00.508499
2144,152,5,2023-10-06 15:15:00.508501
5614,184,6,2023-08-02 15:15:00.508503
919,60,7,2023-05-02 15:15:00.508505
4828,121,5,2023-09-08 15:15:00.508508
3015,120,10,2023-12-03 15:15:00.508510
9388,135,8,2023-09-10 15:15:00.508512
7195,138,10,2023-09-12 15:15:00.508514
5360,86,10,2023-04-18 15:15:00.508516
3183,18,6,2023-12-10 15:15:00.508518
6461,155,8,2024-01-26 15:15:00.508520
7148,173,8,2023-06-20 15:15:00.508522
3508,65,7,2023-06-08 15:15:00.508524
9932,30,9,2024-04-05 15:15:00.508526
7666,68,2,2023-07-11 15:15:00.508528
1735,184,8,2023-05-31 15:15:00.508530
5728,196,7,2023-06-04 15:15:00.508533
5364,46,2,2023-09-04 15:15:00.508535
5840,142,9,2023-09-17 15:15:00.508536
2157,8,4,2023-09-20 15:15:00.508538
857,161,2,2023-08-18 15:15:00.508540
7979,111,3,2023-07-13 15:15:00.508542
6639,23,2,2023-08-10 15:15:00.508544
3924,83,6,2024-01-08 15:15:00.508546
2742,128,9,2023-04-28 15:15:00.508548
2911,105,2,2023-12-02 15:15:00.508550
8227,127,4,2023-05-20 15:15:00.508552
6341,42,2,2023-12-01 15:15:00.508554
8688,175,5,2023-08-03 15:15:00.508556
932,72,5,2024-01-31 15:15:00.508558
8304,154,5,2023-09-25 15:15:00.508560
3156,67,4,2024-04-08 15:15:00.508562
2904,90,3,2023-07-16 15:15:00.508564
551,192,1,2024-01-31 15:15:00.508566
8177,61,9,2023-09-29 15:15:00.508568
2367,131,3,2023-09-08 15:15:00.508570
71,1,10,2023-06-02 15:15:00.508572
7476,10,1,2023-07-22 15:15:00.508574
7671,158,10,2023-11-28 15:15:00.508576
7102,13,10,2023-06-03 15:15:00.508578
3400,12,7,2023-08-13 15:15:00.508580
1037,79,1,2023-09-16 15:15:00.508582
2247,182,9,2024-03-21 15:15:00.508584
2234,189,4,2023-12-15 15:15:00.508586
1025,171,9,2024-03-19 15:15:00.508588
2328,98,3,2023-09-12 15:15:00.508590
2556,17,5,2024-01-23 15:15:00.508592
8984,87,2,2023-12-20 15:15:00.508594
7331,84,10,2023-09-18 15:15:00.508596
6602,135,7,2023-06-30 15:15:00.508598
6331,59,2,2023-05-30 15:15:00.508600
3622,123,9,2023-07-04 15:15:00.508602
1113,139,2,2023-11-13 15:15:00.508604
5528,93,9,2023-06-25 15:15:00.508606
3617,112,6,2023-07-12 15:15:00.508608
5896,96,8,2023-11-23 15:15:00.508610
2477,148,4,2023-12-14 15:15:00.508612
3869,82,2,2023-09-13 15:15:00.508614
844,174,7,2023-12-03 15:15:00.508616
7307,116,1,2024-02-16 15:15:00.508619
7301,102,3,2024-03-30 15:15:00.508622
988,13,5,2023-06-20 15:15:00.508625
8490,177,5,2024-02-15 15:15:00.508627
5382,139,5,2023-10-24 15:15:00.508629
7595,151,3,2024-01-04 15:15:00.508631
7925,83,9,2023-05-05 15:15:00.508633
9745,160,6,2024-02-11 15:15:00.508635
5839,173,1,2023-04-24 15:15:00.508638
3570,164,9,2024-02-08 15:15:00.508640
3925,45,9,2023-09-13 15:15:00.508642
3919,73,9,2023-11-30 15:15:00.508644
8545,8,4,2023-07-29 15:15:00.508646
9910,110,6,2023-07-14 15:15:00.508648
2843,173,10,2023-11-03 15:15:00.508650
3241,103,6,2024-03-19 15:15:00.508652
9654,82,9,2024-04-15 15:15:00.508654
7515,181,5,2024-02-21 15:15:00.508656
7095,8,4,2023-12-07 15:15:00.508658
4125,152,6,2023-12-07 15:15:00.508661
1398,41,5,2023-07-07 15:15:00.508663
720,1,9,2023-08-17 15:15:00.508665
4821,44,7,2024-01-28 15:15:00.508667
8640,144,7,2023-08-14 15:15:00.508669
1367,183,8,2023-10-02 15:15:00.508671
8501,98,1,2023-10-01 15:15:00.508673
222,65,9,2024-03-06 15:15:00.508675
8090,146,5,2024-03-07 15:15:00.508677
9768,181,8,2023-08-19 15:15:00.508679
4423,122,6,2024-03-06 15:15:00.508683
9639,187,5,2023-08-28 15:15:00.508685
7110,190,1,2023-05-15 15:15:00.508687
4264,199,10,2023-07-16 15:15:00.508689
7804,97,4,2023-10-04 15:15:00.508691
4531,157,10,2024-01-10 15:15:00.508693
7729,121,1,2024-03-26 15:15:00.508695
7541,144,10,2023-12-22 15:15:00.508697
5311,183,8,2023-12-07 15:15:00.508699
235,8,7,2024-02-16 15:15:00.508701
7354,196,5,2023-11-02 15:15:00.508703
1440,96,6,2023-12-21 15:15:00.508705
8206,32,7,2024-03-04 15:15:00.508707
7425,27,1,2024-02-21 15:15:00.508709
5379,48,1,2024-01-18 15:15:00.508711
5856,174,1,2023-12-12 15:15:00.508713
3440,132,5,2023-12-04 15:15:00.508715
2875,39,1,2024-01-22 15:15:00.508717
6688,97,10,2023-07-20 15:15:00.508719
8549,49,10,2023-12-16 15:15:00.508721
7710,181,10,2023-11-26 15:15:00.508723
8390,67,9,2023-05-09 15:15:00.508725
5710,13,5,2023-11-22 15:15:00.508727
3653,1,3,2023-05-24 15:15:00.508729
2506,72,8,2024-03-16 15:15:00.508731
2780,47,4,2023-08-10 15:15:00.508733
6942,101,9,2024-02-17 15:15:00.508735
5375,114,7,2023-06-05 15:15:00.508738
4073,109,6,2023-12-03 15:15:00.508740
5299,102,10,2024-01-06 15:15:00.508742
2897,18,8,2024-01-02 15:15:00.508744
5099,23,4,2023-06-11 15:15:00.508746
4388,12,7,2023-07-26 15:15:00.508748
3630,137,5,2023-05-09 15:15:00.508750
443,183,5,2023-09-02 15:15:00.508752
180,24,10,2023-08-23 15:15:00.508754
8196,19,2,2024-02-20 15:15:00.508755
3585,95,3,2024-03-13 15:15:00.508757
5635,197,3,2024-01-08 15:15:00.508759
1580,43,3,2023-10-09 15:15:00.508762
8579,186,8,2023-06-19 15:15:00.508764
5013,3,5,2023-11-14 15:15:00.508766
3556,185,8,2023-08-17 15:15:00.508768
8815,163,7,2023-08-17 15:15:00.508770
9756,146,1,2023-12-12 15:15:00.508772
7346,80,8,2023-05-19 15:15:00.508774
462,104,3,2023-09-03 15:15:00.508776
1221,78,3,2024-02-24 15:15:00.508778
9879,44,1,2023-04-30 15:15:00.508780
2908,139,7,2023-11-07 15:15:00.508782
2381,188,9,2023-09-21 15:15:00.508784
8155,195,5,2023-06-20 15:15:00.508786
5308,33,9,2023-09-07 15:15:00.508788
325,27,1,2023-12-28 15:15:00.508790
7575,20,2,2023-10-20 15:15:00.508792
434,76,9,2023-06-09 15:15:00.508794
2246,199,9,2023-05-15 15:15:00.508796
6401,135,6,2023-05-01 15:15:00.508799
807,77,7,2024-03-21 15:15:00.508801
6001,176,4,2023-12-31 15:15:00.508803
3210,76,9,2024-01-29 15:15:00.508805
5852,63,6,2024-01-11 15:15:00.508807
7673,49,5,2023-11-12 15:15:00.508809
6002,120,2,2023-07-09 15:15:00.508811
9701,7,5,2023-08-20 15:15:00.508813
9385,53,4,2024-02-17 15:15:00.508815
2650,155,1,2023-05-28 15:15:00.508817
2541,62,5,2023-04-19 15:15:00.508819
5576,95,9,2023-04-30 15:15:00.508821
4335,187,2,2023-09-04 15:15:00.508824
9567,6,6,2023-07-14 15:15:00.508826
2407,122,5,2024-02-20 15:15:00.508828
3702,24,8,2024-03-28 15:15:00.508830
2823,30,1,2024-01-21 15:15:00.508832
2943,63,1,2024-01-27 15:15:00.508834
5617,190,1,2024-01-23 15:15:00.508837
6754,103,9,2023-05-01 15:15:00.508839
6248,5,7,2023-09-30 15:15:00.508841
4067,5,9,2023-05-12 15:15:00.508843
3924,120,7,2023-11-23 15:15:00.508845
1600,187,1,2023-08-28 15:15:00.508847
6303,161,5,2023-12-13 15:15:00.508849
5881,92,9,2023-07-02 15:15:00.508851
7276,171,8,2023-09-24 15:15:00.508853
4006,187,1,2023-08-02 15:15:00.508855
4916,25,2,2023-04-20 15:15:00.508857
3281,115,3,2023-09-21 15:15:00.508859
8325,52,2,2024-03-09 15:15:00.508861
208,183,9,2024-01-06 15:15:00.508863
1115,12,4,2024-02-11 15:15:00.508865
893,173,9,2024-01-23 15:15:00.508867
9776,19,2,2023-11-02 15:15:00.508869
576,151,9,2023-09-09 15:15:00.508871
3270,191,10,2024-01-10 15:15:00.508873
1817,130,9,2023-10-22 15:15:00.508875
4546,128,9,2024-03-03 15:15:00.508878
5711,123,9,2024-03-10 15:15:00.508880
9947,78,6,2023-07-07 15:15:00.508883
2149,116,8,2023-12-06 15:15:00.508885
3100,40,7,2023-05-13 15:15:00.508887
262,143,2,2024-01-21 15:15:00.508889
8684,16,7,2024-03-08 15:15:00.508891
2098,62,3,2024-02-22 15:15:00.508893
3364,167,10,2024-02-19 15:15:00.508895
769,152,5,2023-12-09 15:15:00.508897
9798,33,3,2024-02-26 15:15:00.508899
5219,55,2,2024-02-12 15:15:00.508901
8897,143,8,2023-09-30 15:15:00.508904
4461,86,6,2023-07-04 15:15:00.508906
7185,57,7,2023-07-29 15:15:00.508908
4264,198,1,2023-09-07 15:15:00.508910
240,173,9,2024-01-20 15:15:00.508912
6989,194,3,2024-02-04 15:15:00.508914
7056,100,9,2023-12-10 15:15:00.508916
2024,193,2,2023-11-07 15:15:00.508918
1386,14,10,2023-08-18 15:15:00.508920
9936,139,7,2023-05-26 15:15:00.508922
862,68,3,2023-05-13 15:15:00.508924
9714,71,7,2023-11-24 15:15:00.508926
4561,185,5,2024-02-29 15:15:00.508928
2168,52,8,2023-10-09 15:15:00.508930
4261,193,3,2023-08-25 15:15:00.508932
1806,113,6,2023-09-26 15:15:00.508934
1333,66,3,2024-03-07 15:15:00.508936
9058,164,2,2023-09-16 15:15:00.508938
8046,29,5,2024-02-07 15:15:00.508940
130,96,3,2023-11-08 15:15:00.508943
5167,32,9,2023-10-05 15:15:00.508945
198,49,7,2024-03-04 15:15:00.508947
446,29,9,2024-02-19 15:15:00.508949
8091,145,4,2024-04-14 15:15:00.508951
3398,45,4,2023-08-06 15:15:00.508953
9328,8,2,2023-07-02 15:15:00.508955
2079,33,2,2024-01-02 15:15:00.508957
4057,108,4,2023-12-04 15:15:00.508959
9868,137,10,2023-08-01 15:15:00.508961
2416,36,6,2024-03-03 15:15:00.508963
2000,175,1,2023-08-01 15:15:00.508965
8797,1,1,2024-02-05 15:15:00.508967
5507,15,2,2023-07-05 15:15:00.508969
4023,41,10,2023-05-10 15:15:00.508971
8669,70,1,2023-06-07 15:15:00.508973
7303,68,9,2023-07-19 15:15:00.509021
329,65,4,2023-06-06 15:15:00.509024
4763,123,2,2023-06-10 15:15:00.509026
3580,103,7,2023-07-28 15:15:00.509028
2835,169,2,2023-07-08 15:15:00.509030
4084,32,7,2023-08-28 15:15:00.509032
1060,22,5,2024-02-01 15:15:00.509034
8475,163,10,2023-08-16 15:15:00.509036
8802,191,1,2023-05-21 15:15:00.509038
6422,108,4,2023-10-26 15:15:00.509040
674,198,4,2024-03-02 15:15:00.509042
975,147,3,2024-03-31 15:15:00.509044
2297,46,5,2023-06-12 15:15:00.509047
2770,133,7,2023-06-23 15:15:00.509049
6871,7,3,2023-09-13 15:15:00.509051
6076,115,9,2023-08-09 15:15:00.509053
2715,26,1,2024-01-07 15:15:00.509055
4397,54,4,2023-12-24 15:15:00.509057
406,186,7,2023-10-24 15:15:00.509059
5174,41,9,2023-12-24 15:15:00.509061
4571,159,6,2023-10-05 15:15:00.509063
4092,192,9,2023-09-11 15:15:00.509065
7489,73,1,2023-12-13 15:15:00.509067
1691,9,8,2023-09-25 15:15:00.509069
4540,178,7,2023-08-15 15:15:00.509071
3634,195,4,2023-06-02 15:15:00.509073
8101,89,6,2023-05-10 15:15:00.509075
2067,113,7,2023-08-02 15:15:00.509077
1244,171,1,2024-03-26 15:15:00.509080
5815,125,5,2024-04-04 15:15:00.509082
9525,33,4,2023-04-28 15:15:00.509084
9656,151,3,2023-08-10 15:15:00.509086
2117,196,2,2023-04-20 15:15:00.509088
6653,22,9,2023-05-26 15:15:00.509090
162,10,1,2024-03-16 15:15:00.509092
2448,81,5,2023-05-15 15:15:00.509094
5134,74,10,2023-10-08 15:15:00.509096
3832,138,7,2023-11-27 15:15:00.509098
7282,98,2,2023-08-26 15:15:00.509100
5243,39,7,2024-03-10 15:15:00.509102
6100,54,8,2023-06-19 15:15:00.509104
5951,26,4,2024-03-14 15:15:00.509106
7166,88,7,2024-03-29 15:15:00.509108
4692,45,10,2023-11-26 15:15:00.509110
1142,62,5,2024-03-03 15:15:00.509112
1613,164,7,2023-07-14 15:15:00.509114
8616,148,4,2023-06-21 15:15:00.509116
1528,62,1,2023-05-08 15:15:00.509118
8930,125,3,2024-01-10 15:15:00.509120
7061,192,5,2023-08-21 15:15:00.509122
5570,136,6,2024-03-20 15:15:00.509124
9939,134,7,2023-04-21 15:15:00.509126
6739,20,2,2023-04-30 15:15:00.509128
8573,109,1,2023-06-01 15:15:00.509130
3566,6,4,2024-01-06 15:15:00.509132
2959,8,5,2023-12-19 15:15:00.509134
3960,44,6,2023-08-29 15:15:00.509136
2444,54,6,2023-09-27 15:15:00.509138
3807,154,5,2023-05-22 15:15:00.509140
1844,159,6,2023-11-05 15:15:00.509142
969,159,10,2024-02-28 15:15:00.509144
3073,47,4,2023-05-22 15:15:00.509146
7400,87,9,2023-05-08 15:15:00.509148
7951,6,5,2023-10-04 15:15:00.509150
6789,96,4,2023-09-26 15:15:00.509152
4677,46,3,2023-10-07 15:15:00.509154
9306,121,3,2024-04-02 15:15:00.509156
5603,183,4,2024-01-10 15:15:00.509158
9995,158,8,2023-08-23 15:15:00.509160
3807,7,9,2023-11-20 15:15:00.509162
3312,110,5,2023-06-18 15:15:00.509165
3518,30,2,2024-03-29 15:15:00.509167
5312,130,5,2023-05-30 15:15:00.509169
8526,14,1,2023-09-24 15:15:00.509171
8913,186,9,2023-12-08 15:15:00.509173
6541,140,1,2023-09-27 15:15:00.509175
6930,189,6,2024-01-03 15:15:00.509177
1847,102,5,2023-08-05 15:15:00.509179
3530,197,8,2023-06-17 15:15:00.509181
6153,69,5,2023-06-03 15:15:00.509183
3621,122,6,2024-03-25 15:15:00.509185
2718,165,1,2023-06-03 15:15:00.509187
4756,24,10,2023-05-13 15:15:00.509189
105,22,6,2023-09-11 15:15:00.509191
4498,40,6,2024-02-02 15:15:00.509194
6650,144,5,2023-11-11 15:15:00.509196
3395,129,1,2023-08-01 15:15:00.509198
9658,141,5,2024-03-09 15:15:00.509200
6281,168,9,2023-07-20 15:15:00.509202
2541,184,2,2024-04-13 15:15:00.509204
2744,43,7,2023-08-01 15:15:00.509206
878,97,10,2024-01-15 15:15:00.509208
2695,30,7,2024-02-26 15:15:00.509210
6584,66,4,2024-02-17 15:15:00.509212
5920,108,1,2023-11-10 15:15:00.509214
307,65,3,2024-03-31 15:15:00.509216
7604,62,5,2024-03-22 15:15:00.509218
7226,105,2,2024-01-19 15:15:00.509220
1971,11,4,2023-08-21 15:15:00.509222
5963,138,1,2023-10-23 15:15:00.509224
6730,163,6,2023-08-02 15:15:00.509226
9238,200,2,2023-05-08 15:15:00.509228
8731,119,8,2023-05-10 15:15:00.509230
8803,174,5,2024-03-25 15:15:00.509232
7318,199,10,2024-02-07 15:15:00.509234
1191,10,7,2023-09-08 15:15:00.509236
8381,95,5,2023-08-31 15:15:00.509238
6848,174,4,2023-11-29 15:15:00.509240
5209,6,3,2023-10-19 15:15:00.509242
9472,89,5,2023-05-31 15:15:00.509244
7571,48,1,2024-01-04 15:15:00.509246
6362,158,5,2023-08-13 15:15:00.509248
2793,98,10,2023-11-29 15:15:00.509250
5939,33,6,2024-01-23 15:15:00.509252
8477,126,4,2023-12-23 15:15:00.509254
860,98,6,2023-11-04 15:15:00.509256
2779,92,7,2023-11-11 15:15:00.509258
1063,107,4,2024-02-15 15:15:00.509260
6525,46,5,2024-01-11 15:15:00.509262
250,124,10,2024-03-02 15:15:00.509264
9938,59,8,2024-01-10 15:15:00.509266
3766,120,2,2023-06-12 15:15:00.509268
4084,122,1,2023-07-30 15:15:00.509270
1904,194,1,2024-04-06 15:15:00.509272
4657,172,7,2023-11-12 15:15:00.509274
7576,189,1,2023-10-12 15:15:00.509276
3257,167,5,2024-03-15 15:15:00.509278
2940,199,7,2023-05-11 15:15:00.509280
6587,163,1,2023-12-18 15:15:00.509282
2593,125,7,2024-02-03 15:15:00.509284
704,87,2,2024-02-23 15:15:00.509286
2938,126,10,2023-12-25 15:15:00.509288
2745,159,7,2023-05-27 15:15:00.509290
8728,115,7,2023-08-10 15:15:00.509292
8493,133,3,2024-03-03 15:15:00.509294
9600,182,2,2024-03-06 15:15:00.509296
7136,124,2,2023-10-30 15:15:00.509298
7702,169,10,2023-12-07 15:15:00.509300
5217,59,3,2023-08-29 15:15:00.509302
430,37,2,2023-07-15 15:15:00.509304
1207,196,6,2024-03-31 15:15:00.509306
898,71,10,2024-03-08 15:15:00.509308
2528,162,7,2023-12-14 15:15:00.509310
6457,183,3,2023-08-26 15:15:00.509313
109,15,1,2023-11-28 15:15:00.509314
3947,124,2,2024-04-05 15:15:00.509317
560,10,5,2023-07-15 15:15:00.509319
7982,8,8,2023-08-11 15:15:00.509321
3310,98,6,2023-10-03 15:15:00.509323
5939,57,10,2024-03-28 15:15:00.509325
7098,102,7,2023-10-02 15:15:00.509327
4030,1,9,2023-11-01 15:15:00.509329
3335,10,8,2024-01-09 15:15:00.509331
1709,47,4,2023-11-17 15:15:00.509333
8585,133,5,2023-10-03 15:15:00.509335
9061,139,10,2023-11-06 15:15:00.509337
7249,4,1,2023-09-10 15:15:00.509339
6183,67,9,2023-05-10 15:15:00.509341
5428,133,3,2023-05-27 15:15:00.509343
5200,44,5,2023-11-28 15:15:00.509345
6062,187,5,2023-05-23 15:15:00.509347
2702,149,4,2024-01-24 15:15:00.509349
645,141,7,2023-04-26 15:15:00.509351
1604,62,5,2023-05-17 15:15:00.509353
6774,69,5,2023-04-21 15:15:00.509355
1020,186,10,2023-10-13 15:15:00.509357
8889,166,1,2023-04-28 15:15:00.509359
3208,118,8,2023-08-26 15:15:00.509361
524,195,3,2024-03-25 15:15:00.509363
3086,142,6,2024-01-12 15:15:00.509365
343,55,4,2023-12-13 15:15:00.509367
3102,113,4,2024-02-01 15:15:00.509369
4644,74,7,2024-01-20 15:15:00.509371
3937,83,3,2023-06-02 15:15:00.509373
6763,54,5,2023-04-25 15:15:00.509375
4389,152,1,2023-08-26 15:15:00.509377
6010,63,5,2023-08-29 15:15:00.509379
3014,74,7,2024-01-29 15:15:00.509381
9259,19,8,2023-11-08 15:15:00.509383
7892,51,4,2023-04-26 15:15:00.509385
1882,192,2,2023-08-08 15:15:00.509387
4236,27,5,2023-11-26 15:15:00.509389
6091,94,7,2023-08-22 15:15:00.509391
5480,187,3,2024-02-27 15:15:00.509393
3203,188,7,2023-09-17 15:15:00.509397
9704,50,1,2024-03-23 15:15:00.509399
9377,44,8,2023-09-04 15:15:00.509401
4209,194,5,2023-10-08 15:15:00.509403
4557,18,8,2023-10-22 15:15:00.509405
5099,63,2,2023-09-07 15:15:00.509407
691,154,4,2023-05-15 15:15:00.509409
4559,112,5,2023-10-12 15:15:00.509411
6603,184,6,2024-02-23 15:15:00.509413
4477,51,9,2023-10-29 15:15:00.509415
1542,91,10,2023-09-18 15:15:00.509417
8512,164,4,2024-01-03 15:15:00.509419
7235,131,8,2024-03-04 15:15:00.509421
9055,1,2,2023-11-18 15:15:00.509423
6957,86,4,2024-03-19 15:15:00.509425
7592,14,8,2023-12-26 15:15:00.509427
544,74,5,2023-06-16 15:15:00.509429
9943,44,8,2023-10-30 15:15:00.509431
1782,49,8,2024-04-05 15:15:00.509433
2543,186,9,2023-09-28 15:15:00.509435
1390,41,2,2023-07-23 15:15:00.509437
4681,174,5,2024-03-24 15:15:00.509439
6546,157,5,2024-02-25 15:15:00.509441
9531,119,6,2023-07-27 15:15:00.509443
7898,40,8,2024-02-09 15:15:00.509445
3540,168,4,2023-05-06 15:15:00.509447
